2025-07-22 21:56:09.405 [INFO   ] EventBus initialized
2025-07-22 22:55:50.239 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.253 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.266 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.278 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.291 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.304 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.317 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.330 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.342 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.355 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.368 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.382 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.394 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.407 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.420 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.433 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.446 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.458 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.471 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.484 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.497 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.510 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.523 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.536 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.548 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.561 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.574 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.587 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.599 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.622 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.635 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.649 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.662 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.675 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.688 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.701 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.714 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.727 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.739 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.752 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.766 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.779 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.792 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.804 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.816 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.827 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.839 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.851 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.863 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.876 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.889 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:50.891 [DEBUG  ] Key pressed: D5 Char: '5' Modifiers: None
2025-07-22 22:55:50.893 [DEBUG  ] MainScreen.HandleInput: Key=D5 Char='5'
2025-07-22 22:55:50.895 [DEBUG  ] TabContainer.HandleInput: Key=D5 Char='5' Modifiers=None
2025-07-22 22:55:50.895 [DEBUG  ] TabContainer: KeyChar type: Char Value: '5'
2025-07-22 22:55:50.896 [DEBUG  ] TabContainer: KeyChar ASCII value: 53
2025-07-22 22:55:50.897 [DEBUG  ] TabContainer: About to check number keys. KeyChar='5' ASCII=53
2025-07-22 22:55:50.898 [DEBUG  ] TabContainer: Checking if 53 is between 1 (49) and 9 (57)
2025-07-22 22:55:50.899 [DEBUG  ] TabContainer: Number key detected!
2025-07-22 22:55:50.899 [DEBUG  ] TabContainer: Tab index calculated: 4, Tabs.Count: 6
2025-07-22 22:55:50.900 [DEBUG  ] TabContainer: Switching to tab 5
2025-07-22 22:55:50.902 [DEBUG  ] TabContainer.ActivateTab: Switching from tab 3 to tab 4
2025-07-22 22:55:50.903 [DEBUG  ] TabContainer: Removing old tab content: Files
2025-07-22 22:55:50.952 [DEBUG  ] TabContainer: Adding new tab content: Editor
2025-07-22 22:55:50.957 [DEBUG  ] TabContainer: Content type: TextEditorScreen
2025-07-22 22:55:51.039 [DEBUG  ] TabContainer: New content bounds: X=0 Y=2 W=195 H=52
2025-07-22 22:55:51.040 [DEBUG  ] TabContainer handled: True
2025-07-22 22:55:51.040 [DEBUG  ] Key handled by screen: MainScreen
2025-07-22 22:55:51.040 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.040 [DEBUG  ] ScreenManager: Rendering (needsRender=True, cacheInvalid=True)
2025-07-22 22:55:51.041 [DEBUG  ] TabContainer.OnRender: tabBarInvalid=True, Children.Count=1
2025-07-22 22:55:51.066 [WARNING] TabContainer: Base render returned empty string
2025-07-22 22:55:51.079 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.091 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.102 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.113 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.124 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.135 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.146 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.157 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.169 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.181 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.192 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.204 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.216 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.229 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.241 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.254 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.267 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.280 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.293 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.306 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.319 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.332 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.345 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.358 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.370 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.383 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.396 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.408 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.421 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.435 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.447 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.460 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.472 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.484 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.495 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.508 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.521 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.534 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.547 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.560 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.573 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.586 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.599 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.612 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.625 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.638 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.650 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.663 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.676 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.689 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.702 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.715 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.769 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.781 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.794 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.807 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.818 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.829 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.840 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.853 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.864 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.876 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.887 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.898 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.909 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.921 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.932 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.945 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.957 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.969 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.981 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:51.994 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.008 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.021 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.033 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.046 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.059 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.072 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.085 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.098 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.111 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.123 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.136 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.149 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.162 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.175 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.188 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.201 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.213 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.227 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.239 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.252 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.265 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.278 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.290 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.303 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.316 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.328 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.341 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.344 [DEBUG  ] Key pressed: D6 Char: '6' Modifiers: None
2025-07-22 22:55:52.345 [DEBUG  ] MainScreen.HandleInput: Key=D6 Char='6'
2025-07-22 22:55:52.347 [DEBUG  ] TabContainer.HandleInput: Key=D6 Char='6' Modifiers=None
2025-07-22 22:55:52.347 [DEBUG  ] TabContainer: KeyChar type: Char Value: '6'
2025-07-22 22:55:52.348 [DEBUG  ] TabContainer: KeyChar ASCII value: 54
2025-07-22 22:55:52.349 [DEBUG  ] TabContainer: About to check number keys. KeyChar='6' ASCII=54
2025-07-22 22:55:52.349 [DEBUG  ] TabContainer: Checking if 54 is between 1 (49) and 9 (57)
2025-07-22 22:55:52.350 [DEBUG  ] TabContainer: Number key detected!
2025-07-22 22:55:52.351 [DEBUG  ] TabContainer: Tab index calculated: 5, Tabs.Count: 6
2025-07-22 22:55:52.352 [DEBUG  ] TabContainer: Switching to tab 6
2025-07-22 22:55:52.353 [DEBUG  ] TabContainer.ActivateTab: Switching from tab 4 to tab 5
2025-07-22 22:55:52.354 [DEBUG  ] TabContainer: Removing old tab content: Editor
2025-07-22 22:55:52.415 [DEBUG  ] TabContainer: Adding new tab content: Settings
2025-07-22 22:55:52.420 [DEBUG  ] TabContainer: Content type: SettingsScreen
2025-07-22 22:55:52.561 [DEBUG  ] TabContainer: New content bounds: X=0 Y=2 W=195 H=52
2025-07-22 22:55:52.562 [DEBUG  ] TabContainer handled: True
2025-07-22 22:55:52.562 [DEBUG  ] Key handled by screen: MainScreen
2025-07-22 22:55:52.562 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.562 [DEBUG  ] ScreenManager: Rendering (needsRender=True, cacheInvalid=True)
2025-07-22 22:55:52.563 [DEBUG  ] TabContainer.OnRender: tabBarInvalid=True, Children.Count=1
2025-07-22 22:55:52.855 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.866 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.877 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.888 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.899 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.910 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.921 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.932 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.943 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.955 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.966 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.978 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:52.989 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.000 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.012 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.023 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.035 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.048 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.061 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.074 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.088 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.101 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.114 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.128 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.141 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.154 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.167 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.180 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.194 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.207 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.221 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.234 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.247 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.260 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.273 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.286 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.299 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.312 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.325 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.338 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.352 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.366 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.378 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.392 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.405 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.418 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.431 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.444 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.457 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.470 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.484 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.497 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.510 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.524 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.537 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.550 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.563 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.576 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.589 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.602 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.616 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.629 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.642 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.655 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.669 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.714 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.727 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.740 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.753 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.766 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.779 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.792 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.805 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.817 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.829 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.840 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.851 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.864 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.875 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.886 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.897 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.909 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.920 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.931 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.943 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.954 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.966 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.979 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:53.992 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.005 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.018 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.031 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.043 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.056 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.069 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.082 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.094 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.107 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.120 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.133 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.146 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.159 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.171 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.184 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.196 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.208 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.221 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.234 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.247 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.259 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.273 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.286 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.299 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.311 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.324 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.337 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.349 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.362 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.375 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.389 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.403 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.416 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.429 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.442 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.455 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.468 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.481 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.493 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.506 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.519 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.532 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.545 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.557 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.570 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.583 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.596 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.609 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.622 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.635 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.647 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.661 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.673 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.686 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.699 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.711 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.724 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.736 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.758 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.771 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.783 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.797 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.810 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.822 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.836 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.847 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.858 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.870 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.881 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.893 [DEBUG  ] ScreenManager: In main loop iteration
